id,name,hp,convertedRetreatCost,number,nationalPokedexNumbers,has_rule,has_ability,has_ancient_trait,is_regulation,weakness_count,resistances_count,num_attacks,Colorless,Darkness,Dragon,Fairy,Fighting,Fire,Grass,Lightning,Metal,Psychic,Water,set_age,is_promo,rarity_score,marketPrice
xy11-3,Hoppip,0.105263158,0.2,0.006535948,0.182439024,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.342420826,0,0.166666667,0.14
sm3-2,Metapod,0.210526316,0.4,0.003267974,0.010731707,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.304806805,0,0.333333333,0.11
swsh1-2,Roselia,0.184210526,0.2,0.003267974,0.307317073,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.210925489,0,0.166666667,0.08
pop9-2,Manaphy,0.184210526,0.2,0.003267974,0.47804878,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.620375115,0,0.5,2.71
xy7-3,Vileplume,0.342105263,0.6,0.006535948,0.043902439,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.379009942,0,0.5,0.53
bw10-3,Lileep,0.210526316,0.4,0.006535948,0.336585366,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.45362304,0,0.333333333,0.58
bw4-2,Seedot,0.105263158,0.2,0.003267974,0.266341463,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.510300297,0,0.166666667,0.16
sm9-4,Kakuna,0.210526316,0.6,0.009803922,0.013658537,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.248949472,0,0.333333333,0.29
hgss4-4,Drapion,0.263157895,0.6,0.009803922,0.44097561,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.557650917,0,0.5,1.89
ex13-3,Deoxys δ,0.184210526,0.2,0.006535948,0.376585366,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0.726452803,0,0.5,50.65
sm5-2,Yanma,0.184210526,0.2,0.003267974,0.188292683,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.286256021,0,0.166666667,0.12
sm75-1,Charmander,0.184210526,0.4,0,0.003902439,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.264015579,0,0.166666667,1.25
ex10-1,Ampharos,0.315789474,0.4,0,0.176585366,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.754432715,0,0.5,37.27
bw6-1,Hoppip,0.078947368,0.2,0,0.182439024,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.490929589,0,0.166666667,0.47
si1-4,Togepi,0.105263158,0.2,0.009803922,0.170731707,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.904273855,0,0,97.53
bw5-3,Venusaur,0.368421053,0.8,0.006535948,0.002926829,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.50097366,0,0.5,5.67
dp1-3,Electivire,0.263157895,0.6,0.006535948,0.454634146,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.689043763,0,0.5,14.81
xy11-4,Skiploom,0.184210526,0.2,0.009803922,0.183414634,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.342420826,0,0.333333333,0.18
hgss4-5,Mamoswine,0.368421053,0.8,0.013071895,0.461463415,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.557650917,0,0.5,2.07
sm12-3,Gloom,0.210526316,0.4,0.006535948,0.042926829,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.22096956,0,0.333333333,0.19
sm5-3,Yanmega,0.315789474,0.2,0.006535948,0.457560976,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.286256021,0,0.333333333,0.14
swsh1-3,Roselia,0.184210526,0.2,0.006535948,0.307317073,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.210925489,0,0.166666667,0.06
pl3-4,Electivire FB,0.236842105,0.6,0.009803922,0.454634146,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.602849236,0,0.5,8.78
hgss1-5,Hitmontop,0.157894737,0.2,0.013071895,0.231219512,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.584913396,0,0.5,4.1
ex12-5,Gengar,0.263157895,0.2,0.013071895,0.091707317,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0.735574459,0,0.5,93.03
pl4-3,Heatran,0.263157895,0.6,0.006535948,0.473170732,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.594957466,0,0.5,2.79
bw10-4,Cradily,0.315789474,0.4,0.009803922,0.337560976,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.45362304,0,0.5,1.45
pop4-3,Flygon,0.315789474,0.4,0.006535948,0.32195122,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.717023675,0,0.5,20.99
ex3-5,Golem,0.315789474,0.8,0.013071895,0.074146341,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.817566875,0,0.5,35
swsh4-2,Kakuna,0.210526316,0.6,0.003267974,0.013658537,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.182228144,0,0.333333333,0.06
xy5-4,Tangela,0.210526316,0.4,0.009803922,0.111219512,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.39838065,0,0.166666667,0.12
ex9-4,Gardevoir,0.263157895,0.4,0.009803922,0.275121951,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.763861843,0,0.5,30.52
ex11-5,Flareon δ,0.184210526,0.2,0.013071895,0.132682927,1,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0.745106078,0,0.5,89.12
ex4-3,Team Aqua's Kyogre,0.263157895,0.6,0.006535948,0.372682927,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0.807522804,0,0.5,49.97
base3-5,Gengar,0.210526316,0.2,0.013071895,0.091707317,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.971917598,0,0.5,99.72
dv1-5,Dragonite,0.394736842,0.6,0.013071895,0.145365854,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.485702573,0,0.5,14.54
dp4-3,Darkrai,0.184210526,0.2,0.006535948,0.47902439,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.66075638,0,0.5,18.8
dp3-5,Flygon,0.315789474,0.2,0.013071895,0.32195122,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.670185508,0,0.5,13.08
bw1-3,Servine,0.210526316,0.2,0.006535948,0.483902439,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.539920057,0,0.333333333,0.36
pop1-3,Rayquaza,0.210526316,0.2,0.006535948,0.374634146,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.788664549,0,0.5,39.06
gym2-4,Erika's Venusaur,0.236842105,0.4,0.009803922,0.002926829,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.933791124,0,0.5,130.7
xy4-3,Yanma,0.184210526,0.2,0.006535948,0.188292683,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.407707287,0,0.166666667,0.1
ex10-2,Ariados,0.184210526,0.2,0.003267974,0.163902439,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.754432715,0,0.5,9.14
xy7-4,Bellossom,0.315789474,0.2,0.009803922,0.177560976,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.379009942,0,0.333333333,0.25
pl1-5,Dialga,0.263157895,0.6,0.013071895,0.471219512,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.622219945,0,0.5,10.01
pop3-3,Jolteon,0.184210526,0,0.006535948,0.131707317,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.729527519,0,0.5,17.62
ex8-3,Breloom,0.210526316,0.2,0.006535948,0.27902439,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.772983499,0,0.5,21.16
basep-2,Electabuzz,0.157894737,0.4,0.003267974,0.12195122,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.98226914,1,0.583333333,6.75
base6-3,Charizard,0.315789474,0.6,0.006535948,0.005853659,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.87383417,0,0.5,389.99
bw4-3,Kricketot,0.157894737,0.2,0.006535948,0.391219512,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.510300297,0,0.166666667,0.25
hgss2-2,Magmortar,0.289473684,0.4,0.003267974,0.455609756,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.575586758,0,0.5,2.55
bw11-3,Shuckle,0.210526316,0.2,0.006535948,0.207804878,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.445013836,0,0.333333333,1.9
pop7-4,Latios,0.236842105,0.4,0.009803922,0.371707317,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.657784155,0,0.5,8.53
ru1-4,Heatran,0.289473684,0.8,0.009803922,0.473170732,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.592087732,0,0,48.08
neo3-2,Blissey,0.315789474,0.4,0.003267974,0.236097561,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.898944348,0,0.5,41.99
mcd19-5,Lapras,0.315789474,0.4,0.013071895,0.127804878,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.222711899,0,0,14.16
sm8-2,Tangrowth,0.368421053,0.6,0.003267974,0.453658537,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.258276109,0,0.5,0.3
sm75-2,Charmeleon,0.210526316,0.4,0.003267974,0.004878049,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.264015579,0,0.333333333,0.8
sm9-5,Beedrill,0.342105263,0.2,0.013071895,0.014634146,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.248949472,0,0.5,0.41
bw6-2,Skiploom,0.157894737,0,0.003267974,0.183414634,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.490929589,0,0.333333333,0.27
neo4-3,Dark Donphan,0.157894737,0.6,0.006535948,0.226341463,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0.882545865,0,0.5,55.55
bw7-3,Vileplume,0.368421053,0.6,0.006535948,0.043902439,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.482320385,0,0.5,2.9
swsh35-4,Beedrill,0.368421053,0.2,0.009803922,0.014634146,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.187250179,0,0.333333333,0.12
pop9-3,Raichu,0.236842105,0.2,0.006535948,0.025365854,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.620375115,0,0.5,8.46
dpp-DP03,Piplup,0.157894737,0.2,0.006535948,0.383414634,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.689043763,1,0.583333333,10.38
xy10-2,Burmy,0.157894737,0.2,0.003267974,0.40195122,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.351952444,0,0.166666667,0.11
sm115-4,Paras,0.184210526,0.2,0.009803922,0.044878049,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.228143897,0,0.166666667,0.08
base1-2,Blastoise,0.263157895,0.6,0.003267974,0.008780488,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.5,162.35
sm3-3,Butterfree,0.315789474,0.2,0.006535948,0.011707317,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.304806805,0,0.5,0.29
xy2-5,Seedot,0.131578947,0.2,0.013071895,0.266341463,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.426360562,0,0.166666667,0.17
xy1-3,Weedle,0.131578947,0.2,0.006535948,0.012682927,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.435687199,0,0.166666667,0.22
ex14-2,Blastoise δ,0.289473684,0.6,0.003267974,0.008780488,1,1,0,0,1,0,2,0,0,0,0,1,0,0,0,1,0,0,0.717023675,0,0.5,97.47
det1-5,Charizard,0.473684211,0.6,0.013071895,0.005853659,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.242492569,0,0.666666667,8.6
pl1-6,Dialga,0.263157895,0.4,0.016339869,0.471219512,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0.622219945,0,0.5,9.5
dpp-DP04,Pachirisu,0.184210526,0.2,0.009803922,0.406829268,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.689043763,1,0.583333333,6.61
xy5-5,Tangrowth,0.342105263,0.8,0.013071895,0.453658537,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.39838065,0,0.5,0.24
pop6-5,Rampardos,0.315789474,0.2,0.013071895,0.39902439,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.67643743,0,0.5,1.22
xy2-6,Nuzleaf,0.210526316,0.2,0.016339869,0.267317073,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.426360562,0,0.333333333,0.25
ex14-3,Camerupt,0.210526316,0.4,0.006535948,0.315121951,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.717023675,0,0.5,4.66
dv1-6,Bagon,0.131578947,0.2,0.016339869,0.36195122,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.485702573,0,0.5,1.34
ex8-4,Camerupt,0.236842105,0.4,0.009803922,0.315121951,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0.772983499,0,0.5,10.79
dp4-4,Darkrai,0.210526316,0.2,0.009803922,0.47902439,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0.66075638,0,0.5,13.71
pop4-4,Mew,0.184210526,0.2,0.009803922,0.147317073,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.717023675,0,0.5,23.28
neo3-3,Celebi,0.131578947,0.2,0.006535948,0.244878049,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.898944348,0,0.5,100.9
sm9-6,Paras,0.184210526,0.2,0.016339869,0.044878049,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.248949472,0,0.166666667,0.16
sm8-3,Scyther,0.210526316,0.2,0.006535948,0.12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.258276109,0,0.166666667,0.23
hgss2-3,Manaphy,0.157894737,0,0.006535948,0.47804878,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.575586758,0,0.5,4.04
base5-3,Dark Blastoise,0.184210526,0.4,0.006535948,0.008780488,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.951726965,0,0.5,132.48
dp1-4,Empoleon,0.342105263,0.4,0.009803922,0.385365854,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.689043763,0,0.5,11.55
base3-6,Haunter,0.131578947,0,0.016339869,0.090731707,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0.971917598,0,0.5,34.98
neo4-4,Dark Espeon,0.157894737,0,0.009803922,0.191219512,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.882545865,0,0.5,301.62
sm2-3,Victreebel,0.368421053,0.4,0.006535948,0.069268293,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.314235933,0,0.5,0.28
bw10-5,Tropius,0.263157895,0.2,0.013071895,0.348292683,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.45362304,0,0.333333333,0.25
pop9-4,Regigigas,0.263157895,0.8,0.009803922,0.474146341,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0.620375115,0,0.5,2.06
ex11-6,Gardevoir δ,0.263157895,0.4,0.016339869,0.275121951,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0.745106078,0,0.5,66.85
hgss4-6,Nidoking,0.368421053,0.6,0.016339869,0.033170732,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.557650917,0,0.5,4.64
ex10-3,Bellossom,0.236842105,0.2,0.006535948,0.177560976,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.754432715,0,0.5,14.28
si1-5,Ivysaur,0.157894737,0.2,0.013071895,0.00195122,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.904273855,0,0,30.88
bw11-4,Cherubi,0.105263158,0.2,0.009803922,0.409756098,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.445013836,0,0.333333333,0.35
swsh1-4,Roserade,0.315789474,0.2,0.009803922,0.397073171,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.210925489,0,0.5,0.21
bw7-4,Bellossom,0.289473684,0.2,0.009803922,0.177560976,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.482320385,0,0.5,0.66
bw8-3,Torterra,0.394736842,0.8,0.006535948,0.379512195,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.472993748,0,0.5,5.46
ex7-5,Dark Houndoom,0.184210526,0.2,0.013071895,0.223414634,1,0,0,0,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0.782412627,0,0.5,20.47
xy10-3,Wormadam,0.315789474,0.4,0.006535948,0.402926829,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.351952444,0,0.333333333,0.19
base1-3,Chansey,0.315789474,0.2,0.006535948,0.110243902,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5,26.95
sm115-5,Scyther,0.263157895,0.2,0.013071895,0.12,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.228143897,0,0.333333333,0.1
sm75-3,Charizard,0.421052632,0.4,0.006535948,0.005853659,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.264015579,0,0.5,6.56
xy11-5,Jumpluff,0.236842105,0.2,0.013071895,0.184390244,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.342420826,0,0.5,0.29
det1-6,Arcanine,0.315789474,0.6,0.016339869,0.057560976,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.242492569,0,0.5,2.79
ex9-5,Groudon,0.210526316,0.2,0.013071895,0.373658537,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.763861843,0,0.5,22
pop1-4,Sceptile,0.263157895,0.4,0.009803922,0.247804878,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.788664549,0,0.5,11.34
bw9-2,Kakuna,0.210526316,0.4,0.003267974,0.013658537,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.463667111,0,0.333333333,0.27
pop3-4,Minun,0.131578947,0.2,0.009803922,0.304390244,0,0,0,0,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0.729527519,0,0.5,5.51
ex12-6,Golem,0.315789474,0.6,0.016339869,0.074146341,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0.735574459,0,0.5,7.79
bw4-4,Kricketune,0.236842105,0.2,0.009803922,0.392195122,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.510300297,0,0.333333333,0.25
base6-4,Dark Blastoise,0.184210526,0.4,0.009803922,0.008780488,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.87383417,0,0.5,133.83
basep-3,Mewtwo,0.184210526,0.4,0.006535948,0.146341463,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.98226914,1,0.583333333,27.42
dp3-6,Gallade,0.342105263,0.4,0.016339869,0.463414634,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.670185508,0,0.5,7.15
hgss1-6,Jumpluff,0.236842105,0,0.016339869,0.184390244,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.584913396,0,0.5,5.87
mcd19-6,Pikachu,0.157894737,0.2,0.016339869,0.024390244,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0.222711899,0,0,20.16
sm12-4,Vileplume-GX,0.631578947,0.4,0.009803922,0.043902439,1,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.22096956,0,0.666666667,14.37
pop7-5,Mothim,0.210526316,0,0.013071895,0.403902439,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.657784155,0,0.5,0.61
swsh35-5,Eldegoss V,0.473684211,0.2,0.013071895,0.809756098,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.187250179,0,0.666666667,0.86
ex4-4,Team Aqua's Manectric,0.184210526,0.2,0.009803922,0.302439024,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0.807522804,0,0.5,16.1
sm5-4,Roselia,0.184210526,0.2,0.009803922,0.307317073,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.286256021,0,0.166666667,0.17
bw6-3,Jumpluff,0.236842105,0,0.006535948,0.184390244,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.490929589,0,0.5,0.73
ru1-5,Starmie,0.210526316,0.2,0.013071895,0.11804878,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.592087732,0,0,60.9
pl4-4,Kabutops,0.342105263,0.4,0.009803922,0.137560976,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.594957466,0,0.5,10.07
hgss2-4,Metagross,0.342105263,0.8,0.009803922,0.366829268,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.575586758,0,0.5,4.07
dv1-7,Shelgon,0.210526316,0.6,0.019607843,0.362926829,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0.485702573,0,0.5,1.49
col1-4,Espeon,0.236842105,0.2,0.009803922,0.191219512,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0.547606846,0,0.5,27.63
gym1-4,Erika's Dragonair,0.210526316,0.4,0.009803922,0.144390244,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0.940248027,0,0.5,64.45
sm8-4,Pinsir,0.289473684,0.4,0.009803922,0.123902439,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.258276109,0,0.333333333,0.14
bw5-4,Scyther,0.210526316,0.2,0.009803922,0.12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.50097366,0,0.333333333,3.42
xy5-6,Treecko,0.157894737,0.2,0.016339869,0.245853659,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.39838065,0,0.166666667,0.23
mcd19-7,Gastly,0.131578947,0.2,0.019607843,0.089756098,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0.222711899,0,0,9.65
gym2-5,Giovanni's Gyarados,0.236842105,0.6,0.013071895,0.126829268,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0.933791124,0,0.5,100.35
sm3-4,Oddish,0.131578947,0.2,0.009803922,0.04195122,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.304806805,0,0.166666667,0.14
ex13-4,Deoxys δ,0.210526316,0.4,0.009803922,0.376585366,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.726452803,0,0.5,25.54
sm115-6,Pinsir-GX,0.473684211,0.4,0.016339869,0.123902439,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.228143897,0,0.666666667,1.04
xy7-5,Spinarak,0.131578947,0.2,0.013071895,0.162926829,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.379009942,0,0.166666667,0.13
xy2-7,Shiftry,0.368421053,0.4,0.019607843,0.268292683,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.426360562,0,0.5,0.47
base4-5,Clefable,0.184210526,0.4,0.013071895,0.035121951,0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0.957876396,0,0.5,13.92
xy1-4,Kakuna,0.184210526,0.4,0.009803922,0.013658537,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.435687199,0,0.333333333,0.26
xy11-6,Yanma,0.184210526,0.2,0.016339869,0.188292683,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.342420826,0,0.166666667,0.08
ex12-7,Kabutops,0.289473684,0.4,0.019607843,0.137560976,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.735574459,0,0.5,25.55
pl4-5,Luxray,0.315789474,0,0.013071895,0.395121951,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0.594957466,0,0.5,4.78
xy4-4,Yanmega,0.289473684,0,0.009803922,0.457560976,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.407707287,0,0.5,0.29
hgss1-7,Ninetales,0.236842105,0.2,0.019607843,0.037073171,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.584913396,0,0.5,22.23
bw7-5,Tangela,0.210526316,0.4,0.013071895,0.111219512,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0.482320385,0,0.166666667,0.3
dp3-7,Gardevoir,0.289473684,0.4,0.019607843,0.275121951,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.670185508,0,0.5,40.1
bw1-4,Servine,0.210526316,0.2,0.009803922,0.483902439,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0.539920057,0,0.333333333,0.56
base3-7,Hitmonlee,0.157894737,0.2,0.019607843,0.103414634,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0.971917598,0,0.5,24.7
base6-5,Dark Dragonite,0.184210526,0.4,0.013071895,0.145365854,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.87383417,0,0.5,188.89
sm5-5,Roserade,0.263157895,0.2,0.013071895,0.397073171,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0.286256021,0,0.5,0.37
bw10-6,Karrablast,0.157894737,0.2,0.016339869,0.573658537,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.45362304,0,0.166666667,0.17
basep-4,Pikachu,0.131578947,0.2,0.009803922,0.024390244,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0.98226914,1,0.583333333,24.87
pop7-6,Delibird,0.184210526,0.2,0.016339869,0.219512195,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0.657784155,0,0.333333333,14
si1-6,Raticate,0.157894737,0,0.016339869,0.019512195,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.904273855,0,0,15.34
det1-7,Psyduck,0.210526316,0.6,0.019607843,0.052682927,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.242492569,0,0.166666667,0.44
